state_name,state_abbreviation,state_FIPS,county_name,county_FIPS,county_pop_lat,county_pop_lon,wtk_gid,wtk_lat,wtk_lon,nsrdb_gid,nsrdb_lat,nsrdb_lon,bchrrr_gid,bchrrr_lat,bchrrr_lon,sup3rcc_gid,sup3rcc_lat,sup3rcc_lon
Missouri,MO,29000,Pulaski County,29169,37.822042,-92.175744,1495678,37.81836,-92.17758,800413,37.81,-92.18,1495678,37.81836,-92.17758,452189,37.83904,-92.16
Missouri,MO,29000,Putnam County,29171,40.483036,-92.984535,1447487,40.47612,-92.98688,783799,40.49,-92.98,1447487,40.47612,-92.98688,365146,40.485744,-92.97
Missouri,MO,29000,Ralls County,29173,39.579817,-91.469086,1525987,39.585876,-91.46597,815769,39.57,-91.46,1525987,39.585876,-91.46597,394679,39.588554,-91.485
Missouri,MO,29000,Randolph County,29175,39.413737,-92.451807,1476589,39.42063,-92.46237,794614,39.41,-92.46,1476589,39.42063,-92.46237,400558,39.40912,-92.43
Missouri,MO,29000,Ray County,29177,39.336638,-94.062153,1394443,39.333397,-94.07245,761740,39.33,-94.06,1394443,39.333397,-94.07245,403472,39.319397,-94.05
Missouri,MO,29000,Reynolds County,29179,37.329,-90.970228,1559932,37.32222,-90.97656,826516,37.33,-90.98,1559932,37.32222,-90.97656,468440,37.34558,-90.99
Missouri,MO,29000,Ripley County,29181,36.626945,-90.790673,1572067,36.63016,-90.80084,831092,36.61,-90.78,1572067,36.63016,-90.80084,492044,36.627827,-90.81
Missouri,MO,29000,St. Charles County,29183,38.778573,-90.671295,1569748,38.787228,-90.66803,833810,38.77,-90.66,1569748,38.787228,-90.66803,421247,38.78109,-90.675
Missouri,MO,29000,St. Clair County,29185,38.057169,-93.763944,1412835,38.05042,-93.759674,767446,38.05,-93.78,1412835,38.05042,-93.759674,444778,38.063335,-93.78
Missouri,MO,29000,Ste. Genevieve County,29186,37.940831,-90.165652,1598967,37.945053,-90.17584,845291,37.93,-90.18,1598967,37.945053,-90.17584,449283,37.928757,-90.18
Missouri,MO,29000,St. Francois County,29187,37.834497,-90.488088,1583098,37.833103,-90.49078,837660,37.85,-90.5,1583098,37.833103,-90.49078,452226,37.83904,-90.495
Missouri,MO,29000,St. Louis County,29189,38.644519,-90.389468,1584361,38.642902,-90.39554,840511,38.65,-90.38,1584361,38.642902,-90.39554,425678,38.64651,-90.405
Missouri,MO,29000,Saline County,29195,39.1114,-93.202597,1440048,39.109585,-93.19635,778868,39.13,-93.22,1440048,39.109585,-93.19635,410866,39.095104,-93.195
Missouri,MO,29000,Schuyler County,29197,40.461864,-92.520336,1470617,40.461838,-92.523865,792936,40.45,-92.54,1470617,40.461838,-92.523865,366631,40.440884,-92.52
Missouri,MO,29000,Scotland County,29199,40.44806,-92.151801,1488637,40.449127,-92.15851,801175,40.45,-92.14,1488637,40.449127,-92.15851,366639,40.440884,-92.16
Missouri,MO,29000,Scott County,29201,37.015235,-89.577533,1635853,37.019886,-89.565796,859261,37.01,-89.58,1635853,37.019886,-89.565796,478796,37.031567,-89.595
Missouri,MO,29000,Shannon County,29203,37.068999,-91.432909,1536776,37.06716,-91.43622,816717,37.05,-91.42,1536776,37.06716,-91.43622,477280,37.076424,-91.44
Missouri,MO,29000,Shelby County,29205,39.761714,-92.077205,1494585,39.759335,-92.08087,802852,39.77,-92.06,1494585,39.759335,-92.08087,388766,39.76799,-92.07
Missouri,MO,29000,Stoddard County,29207,36.847862,-89.970858,1614879,36.842194,-89.976105,849965,36.85,-89.98,1614879,36.842194,-89.976105,484688,36.852127,-89.955
Missouri,MO,29000,Stone County,29209,36.723447,-93.437799,1432524,36.714336,-93.4386,774826,36.73,-93.42,1432524,36.714336,-93.4386,489036,36.71755,-93.42
Missouri,MO,29000,Sullivan County,29211,40.21493,-93.10158,1442567,40.219326,-93.09677,781316,40.21,-93.1,1442567,40.219326,-93.09677,373993,40.216587,-93.105
Missouri,MO,29000,Taney County,29213,36.657101,-93.19513,1446054,36.652355,-93.18851,779754,36.65,-93.18,1446054,36.652355,-93.18851,490516,36.672688,-93.195
Missouri,MO,29000,Texas County,29215,37.330114,-91.966095,1507663,37.330177,-91.97473,804579,37.33,-91.98,1507663,37.330177,-91.97473,468418,37.34558,-91.98
Missouri,MO,29000,Vernon County,29217,37.836794,-94.33738,1383260,37.83972,-94.32837,756128,37.85,-94.34,1383260,37.83972,-94.32837,452141,37.83904,-94.32
Missouri,MO,29000,Warren County,29219,38.790384,-91.09855,1547818,38.790035,-91.095856,823792,38.81,-91.1,1547818,38.790035,-91.095856,421238,38.78109,-91.08
Missouri,MO,29000,Washington County,29221,37.953782,-90.785827,1567267,37.959705,-90.78491,831058,37.97,-90.78,1567267,37.959705,-90.78491,447795,37.973618,-90.765
Missouri,MO,29000,Wayne County,29223,37.109124,-90.523633,1584278,37.114117,-90.52969,836720,37.09,-90.54,1584278,37.114117,-90.52969,475825,37.121284,-90.54
Missouri,MO,29000,Webster County,29225,37.262941,-92.906835,1459506,37.270847,-92.90616,785543,37.25,-92.9,1459506,37.270847,-92.90616,471347,37.255863,-92.925
Missouri,MO,29000,Worth County,29227,40.481643,-94.437093,1374751,40.488922,-94.42627,754446,40.49,-94.42,1374751,40.488922,-94.42627,365113,40.485744,-94.455
Missouri,MO,29000,Wright County,29229,37.193295,-92.433323,1484870,37.19947,-92.42319,795495,37.21,-92.42,1484870,37.19947,-92.42319,472833,37.211002,-92.43
Missouri,MO,29000,St. Louis City,29510,38.620558,-90.253328,1591671,38.616592,-90.25552,843372,38.61,-90.26,1591671,38.616592,-90.25552,427156,38.60165,-90.27
Montana,MT,30000,Beaverhead County,30001,45.225024,-112.693835,612463,45.23402,-112.69354,309677,45.21,-112.7,612463,45.23402,-112.69354,208358,45.24084,-112.68
Montana,MT,30000,Big Horn County,30003,45.568552,-107.499726,800885,45.561775,-107.49408,424196,45.57,-107.5,800885,45.561775,-107.49408,198148,45.55486,-107.505
Montana,MT,30000,Blaine County,30005,48.432438,-108.872026,774292,48.430737,-108.88542,394002,48.45,-108.86,774292,48.430737,-108.88542,103718,48.425858,-108.855
Montana,MT,30000,Broadwater County,30007,46.281618,-111.543343,664070,46.271133,-111.552734,334717,46.29,-111.54,664070,46.271133,-111.552734,174458,46.272606,-111.555
Montana,MT,30000,Carbon County,30009,45.322274,-109.084552,741448,45.314434,-109.07834,388825,45.33,-109.1,741448,45.314434,-109.07834,205488,45.330563,-109.08
Montana,MT,30000,Carter County,30011,45.687361,-104.525315,919361,45.69039,-104.536896,495744,45.69,-104.54,919361,45.69039,-104.536896,193789,45.689434,-104.535
Montana,MT,30000,Cascade County,30013,47.491558,-111.306586,684013,47.479416,-111.31476,339945,47.49,-111.3,684013,47.479416,-111.31476,134639,47.48381,-111.285
Montana,MT,30000,Chouteau County,30015,47.962495,-110.384935,719913,47.95751,-110.37814,360382,47.97,-110.38,719913,47.95751,-110.37814,118434,47.977264,-110.385
Montana,MT,30000,Custer County,30017,46.401678,-105.814661,873061,46.394585,-105.81534,463285,46.41,-105.82,873061,46.394585,-105.81534,170161,46.40718,-105.795
Montana,MT,30000,Daniels County,30019,48.783637,-105.431736,904722,48.78821,-105.43768,473169,48.77,-105.42,904722,48.78821,-105.43768,91994,48.78473,-105.435
Montana,MT,30000,Dawson County,30021,47.137219,-104.748948,920488,47.136868,-104.73691,490573,47.13,-104.74,920488,47.136868,-104.73691,146584,47.124935,-104.76
Montana,MT,30000,Deer Lodge County,30023,46.135852,-112.955549,612512,46.12675,-112.966156,304667,46.13,-112.94,612512,46.12675,-112.966156,178852,46.138027,-112.95
Montana,MT,30000,Fallon County,30025,46.360507,-104.31609,931970,46.362263,-104.31535,501907,46.37,-104.3,931970,46.362263,-104.31535,171669,46.362324,-104.31
Montana,MT,30000,Fergus County,30027,47.092019,-109.414642,744376,47.087467,-109.42436,381635,47.09,-109.42,744376,47.087467,-109.42436,147956,47.080074,-109.395
Montana,MT,30000,Flathead County,30029,48.247385,-114.280952,591181,48.2544,-114.284515,277146,48.25,-114.3,591181,48.2544,-114.284515,109497,48.246418,-114.3
Montana,MT,30000,Gallatin County,30031,45.682957,-111.128814,673517,45.684784,-111.11609,343522,45.69,-111.14,673517,45.684784,-111.11609,193642,45.689434,-111.15
Montana,MT,30000,Garfield County,30033,47.309977,-106.946719,835334,47.307632,-106.9507,436841,47.29,-106.94,835334,47.307632,-106.9507,140635,47.304375,-106.965
Montana,MT,30000,Glacier County,30035,48.601081,-112.802964,645740,48.607983,-112.794235,307091,48.61,-112.82,645740,48.607983,-112.794235,97730,48.605293,-112.815
Montana,MT,30000,Golden Valley County,30037,46.297882,-109.120783,748115,46.291447,-109.1201,387921,46.29,-109.14,748115,46.291447,-109.1201,173037,46.317463,-109.125
Montana,MT,30000,Granite County,30039,46.445393,-113.319798,603759,46.45519,-113.31778,297246,46.45,-113.3,603759,46.45519,-113.31778,168519,46.45204,-113.31
