County_FIPS,Year,Population
35061,2020,77574
35061,2021,77574
35061,2022,77574
35061,2023,77574
35061,2024,77574
35061,2025,77574
35061,2026,77574
35061,2027,77574
35061,2028,77574
35061,2029,77574
35061,2030,77574
35061,2031,77574
35061,2032,77574
35061,2033,77574
35061,2034,77574
35061,2035,77574
35061,2036,77574
35061,2037,77574
35061,2038,77574
35061,2039,77574
35061,2040,77574
35061,2041,77574
35061,2042,77574
35061,2043,77574
35061,2044,77574
35061,2045,77574
35061,2046,77574
35061,2047,77574
35061,2048,77574
35061,2049,77574
35061,2050,77574
35061,2051,77574
35061,2052,77574
35061,2053,77574
35061,2054,77574
35061,2055,77574
35061,2056,77574
35061,2057,77574
35061,2058,77574
35061,2059,77574
35061,2060,77574
35061,2061,77574
35061,2062,77574
35061,2063,77574
35061,2064,77574
35061,2065,77574
35061,2066,77574
35061,2067,77574
35061,2068,77574
35061,2069,77574
35061,2070,77574
35061,2071,77574
35061,2072,77574
35061,2073,77574
35061,2074,77574
35061,2075,77574
35061,2076,77574
35061,2077,77574
35061,2078,77574
35061,2079,77574
35061,2080,77574
35061,2081,77574
35061,2082,77574
35061,2083,77574
35061,2084,77574
35061,2085,77574
35061,2086,77574
35061,2087,77574
35061,2088,77574
35061,2089,77574
35061,2090,77574
35061,2091,77574
35061,2092,77574
35061,2093,77574
35061,2094,77574
35061,2095,77574
35061,2096,77574
35061,2097,77574
35061,2098,77574
35061,2099,77574
36001,2000,303654
36001,2001,303654
36001,2002,303654
36001,2003,303654
36001,2004,303654
36001,2005,303654
36001,2006,303654
36001,2007,303654
36001,2008,303654
36001,2009,303654
36001,2010,303654
36001,2011,303654
36001,2012,303654
36001,2013,303654
36001,2014,303654
36001,2015,303654
36001,2016,303654
36001,2017,303654
36001,2018,303654
36001,2019,303654
36001,2020,303654
36001,2021,303654
36001,2022,303654
36001,2023,303654
36001,2024,303654
36001,2025,303654
36001,2026,303654
36001,2027,303654
36001,2028,303654
36001,2029,303654
36001,2030,303654
36001,2031,303654
36001,2032,303654
36001,2033,303654
36001,2034,303654
36001,2035,303654
36001,2036,303654
36001,2037,303654
36001,2038,303654
36001,2039,303654
36001,2040,303654
36001,2041,303654
36001,2042,303654
36001,2043,303654
36001,2044,303654
36001,2045,303654
36001,2046,303654
36001,2047,303654
36001,2048,303654
36001,2049,303654
36001,2050,303654
36001,2051,303654
36001,2052,303654
36001,2053,303654
36001,2054,303654
36001,2055,303654
36001,2056,303654
36001,2057,303654
36001,2058,303654
36001,2059,303654
36001,2060,303654
36001,2061,303654
36001,2062,303654
36001,2063,303654
36001,2064,303654
36001,2065,303654
36001,2066,303654
36001,2067,303654
36001,2068,303654
36001,2069,303654
36001,2070,303654
36001,2071,303654
36001,2072,303654
36001,2073,303654
36001,2074,303654
36001,2075,303654
36001,2076,303654
36001,2077,303654
36001,2078,303654
36001,2079,303654
36001,2080,303654
36001,2081,303654
36001,2082,303654
36001,2083,303654
36001,2084,303654
36001,2085,303654
36001,2086,303654
36001,2087,303654
36001,2088,303654
36001,2089,303654
36001,2090,303654
36001,2091,303654
36001,2092,303654
36001,2093,303654
36001,2094,303654
36001,2095,303654
36001,2096,303654
36001,2097,303654
36001,2098,303654
36001,2099,303654
36003,2000,45587
36003,2001,45587
36003,2002,45587
36003,2003,45587
36003,2004,45587
36003,2005,45587
36003,2006,45587
36003,2007,45587
36003,2008,45587
36003,2009,45587
36003,2010,45587
36003,2011,45587
36003,2012,45587
36003,2013,45587
36003,2014,45587
36003,2015,45587
36003,2016,45587
36003,2017,45587
36003,2018,45587
36003,2019,45587
36003,2020,45587
36003,2021,45587
36003,2022,45587
36003,2023,45587
36003,2024,45587
36003,2025,45587
36003,2026,45587
36003,2027,45587
36003,2028,45587
36003,2029,45587
36003,2030,45587
36003,2031,45587
36003,2032,45587
36003,2033,45587
36003,2034,45587
36003,2035,45587
36003,2036,45587
36003,2037,45587
36003,2038,45587
36003,2039,45587
36003,2040,45587
36003,2041,45587
36003,2042,45587
36003,2043,45587
36003,2044,45587
36003,2045,45587
36003,2046,45587
36003,2047,45587
36003,2048,45587
36003,2049,45587
36003,2050,45587
36003,2051,45587
36003,2052,45587
36003,2053,45587
36003,2054,45587
36003,2055,45587
36003,2056,45587
36003,2057,45587
36003,2058,45587
36003,2059,45587
36003,2060,45587
36003,2061,45587
36003,2062,45587
36003,2063,45587
36003,2064,45587
36003,2065,45587
36003,2066,45587
36003,2067,45587
36003,2068,45587
36003,2069,45587
36003,2070,45587
36003,2071,45587
36003,2072,45587
36003,2073,45587
36003,2074,45587
36003,2075,45587
36003,2076,45587
36003,2077,45587
36003,2078,45587
36003,2079,45587
36003,2080,45587
36003,2081,45587
36003,2082,45587
36003,2083,45587
36003,2084,45587
36003,2085,45587
36003,2086,45587
36003,2087,45587
36003,2088,45587
36003,2089,45587
36003,2090,45587
36003,2091,45587
36003,2092,45587
36003,2093,45587
36003,2094,45587
36003,2095,45587
36003,2096,45587
36003,2097,45587
36003,2098,45587
36003,2099,45587
36005,2000,1401142
36005,2001,1401142
36005,2002,1401142
36005,2003,1401142
36005,2004,1401142
36005,2005,1401142
36005,2006,1401142
36005,2007,1401142
36005,2008,1401142
36005,2009,1401142
36005,2010,1401142
36005,2011,1401142
36005,2012,1401142
36005,2013,1401142
36005,2014,1401142
36005,2015,1401142
36005,2016,1401142
36005,2017,1401142
36005,2018,1401142
36005,2019,1401142
36005,2020,1401142
36005,2021,1401142
36005,2022,1401142
36005,2023,1401142
36005,2024,1401142
36005,2025,1401142
36005,2026,1401142
36005,2027,1401142
36005,2028,1401142
36005,2029,1401142
36005,2030,1401142
36005,2031,1401142
36005,2032,1401142
36005,2033,1401142
36005,2034,1401142
36005,2035,1401142
36005,2036,1401142
36005,2037,1401142
36005,2038,1401142
36005,2039,1401142
36005,2040,1401142
36005,2041,1401142
36005,2042,1401142
36005,2043,1401142
36005,2044,1401142
36005,2045,1401142
36005,2046,1401142
36005,2047,1401142
36005,2048,1401142
36005,2049,1401142
36005,2050,1401142
36005,2051,1401142
36005,2052,1401142
36005,2053,1401142
36005,2054,1401142
36005,2055,1401142
36005,2056,1401142
36005,2057,1401142
36005,2058,1401142
36005,2059,1401142
36005,2060,1401142
36005,2061,1401142
36005,2062,1401142
36005,2063,1401142
36005,2064,1401142
36005,2065,1401142
36005,2066,1401142
36005,2067,1401142
36005,2068,1401142
36005,2069,1401142
36005,2070,1401142
36005,2071,1401142
36005,2072,1401142
36005,2073,1401142
36005,2074,1401142
36005,2075,1401142
36005,2076,1401142
36005,2077,1401142
36005,2078,1401142
36005,2079,1401142
36005,2080,1401142
36005,2081,1401142
36005,2082,1401142
36005,2083,1401142
36005,2084,1401142
36005,2085,1401142
36005,2086,1401142
36005,2087,1401142
36005,2088,1401142
36005,2089,1401142
36005,2090,1401142
36005,2091,1401142
36005,2092,1401142
36005,2093,1401142
36005,2094,1401142
36005,2095,1401142
36005,2096,1401142
36005,2097,1401142
36005,2098,1401142
36005,2099,1401142
36007,2000,189420
36007,2001,189420
36007,2002,189420
36007,2003,189420
36007,2004,189420
36007,2005,189420
36007,2006,189420
36007,2007,189420
36007,2008,189420
36007,2009,189420
36007,2010,189420
36007,2011,189420
36007,2012,189420
36007,2013,189420
36007,2014,189420
36007,2015,189420
36007,2016,189420
36007,2017,189420
36007,2018,189420
36007,2019,189420
36007,2020,189420
36007,2021,189420
36007,2022,189420
36007,2023,189420
36007,2024,189420
36007,2025,189420
36007,2026,189420
36007,2027,189420
36007,2028,189420
36007,2029,189420
36007,2030,189420
36007,2031,189420
36007,2032,189420
36007,2033,189420
36007,2034,189420
36007,2035,189420
36007,2036,189420
36007,2037,189420
36007,2038,189420
36007,2039,189420
36007,2040,189420
36007,2041,189420
36007,2042,189420
36007,2043,189420
36007,2044,189420
36007,2045,189420
36007,2046,189420
36007,2047,189420
36007,2048,189420
36007,2049,189420
36007,2050,189420
36007,2051,189420
36007,2052,189420
36007,2053,189420
36007,2054,189420
36007,2055,189420
36007,2056,189420
36007,2057,189420
36007,2058,189420
36007,2059,189420
36007,2060,189420
36007,2061,189420
36007,2062,189420
36007,2063,189420
36007,2064,189420
36007,2065,189420
36007,2066,189420
36007,2067,189420
36007,2068,189420
36007,2069,189420
36007,2070,189420
36007,2071,189420
36007,2072,189420
36007,2073,189420
36007,2074,189420
36007,2075,189420
36007,2076,189420
36007,2077,189420
36007,2078,189420
36007,2079,189420
36007,2080,189420
36007,2081,189420
36007,2082,189420
36007,2083,189420
36007,2084,189420
36007,2085,189420
36007,2086,189420
36007,2087,189420
36007,2088,189420
36007,2089,189420
36007,2090,189420
36007,2091,189420
36007,2092,189420
36007,2093,189420
36007,2094,189420
36007,2095,189420
36007,2096,189420
36007,2097,189420
36007,2098,189420
36007,2099,189420
36009,2000,75863
36009,2001,75863
36009,2002,75863
36009,2003,75863
36009,2004,75863
36009,2005,75863
36009,2006,75863
36009,2007,75863
36009,2008,75863
36009,2009,75863
36009,2010,75863
36009,2011,75863
36009,2012,75863
36009,2013,75863
36009,2014,75863
36009,2015,75863
36009,2016,75863
36009,2017,75863
36009,2018,75863
36009,2019,75863
36009,2020,75863
36009,2021,75863
36009,2022,75863
36009,2023,75863
36009,2024,75863
36009,2025,75863
36009,2026,75863
36009,2027,75863
36009,2028,75863
36009,2029,75863
36009,2030,75863
36009,2031,75863
36009,2032,75863
36009,2033,75863
36009,2034,75863
36009,2035,75863
36009,2036,75863
36009,2037,75863
36009,2038,75863
36009,2039,75863
36009,2040,75863
36009,2041,75863
36009,2042,75863
36009,2043,75863
36009,2044,75863
36009,2045,75863
36009,2046,75863
36009,2047,75863
36009,2048,75863
36009,2049,75863
36009,2050,75863
36009,2051,75863
36009,2052,75863
36009,2053,75863
36009,2054,75863
36009,2055,75863
36009,2056,75863
36009,2057,75863
36009,2058,75863
36009,2059,75863
36009,2060,75863
36009,2061,75863
36009,2062,75863
36009,2063,75863
36009,2064,75863
36009,2065,75863
36009,2066,75863
36009,2067,75863
36009,2068,75863
36009,2069,75863
36009,2070,75863
36009,2071,75863
36009,2072,75863
36009,2073,75863
36009,2074,75863
36009,2075,75863
36009,2076,75863
36009,2077,75863
36009,2078,75863
36009,2079,75863
36009,2080,75863
36009,2081,75863
36009,2082,75863
36009,2083,75863
36009,2084,75863
36009,2085,75863
36009,2086,75863
36009,2087,75863
36009,2088,75863
36009,2089,75863
36009,2090,75863
36009,2091,75863
36009,2092,75863
36009,2093,75863
36009,2094,75863
36009,2095,75863
36009,2096,75863
36009,2097,75863
36009,2098,75863
36009,2099,75863
36011,2000,76029
36011,2001,76029
36011,2002,76029
36011,2003,76029
36011,2004,76029
36011,2005,76029
36011,2006,76029
36011,2007,76029
36011,2008,76029
36011,2009,76029
36011,2010,76029
36011,2011,76029
36011,2012,76029
36011,2013,76029
36011,2014,76029
36011,2015,76029
36011,2016,76029
36011,2017,76029
36011,2018,76029
36011,2019,76029
36011,2020,76029
36011,2021,76029
36011,2022,76029
36011,2023,76029
36011,2024,76029
36011,2025,76029
36011,2026,76029
36011,2027,76029
36011,2028,76029
36011,2029,76029
36011,2030,76029
36011,2031,76029
36011,2032,76029
36011,2033,76029
36011,2034,76029
36011,2035,76029
36011,2036,76029
36011,2037,76029
36011,2038,76029
36011,2039,76029
36011,2040,76029
36011,2041,76029
36011,2042,76029
36011,2043,76029
36011,2044,76029
36011,2045,76029
36011,2046,76029
36011,2047,76029
36011,2048,76029
36011,2049,76029
36011,2050,76029
36011,2051,76029
36011,2052,76029
36011,2053,76029
36011,2054,76029
36011,2055,76029
36011,2056,76029
36011,2057,76029
36011,2058,76029
36011,2059,76029
36011,2060,76029
36011,2061,76029
36011,2062,76029
36011,2063,76029
36011,2064,76029
36011,2065,76029
36011,2066,76029
36011,2067,76029
36011,2068,76029
36011,2069,76029
36011,2070,76029
36011,2071,76029
36011,2072,76029
36011,2073,76029
36011,2074,76029
36011,2075,76029
36011,2076,76029
36011,2077,76029
36011,2078,76029
36011,2079,76029
36011,2080,76029
36011,2081,76029
36011,2082,76029
36011,2083,76029
36011,2084,76029
36011,2085,76029
36011,2086,76029
36011,2087,76029
36011,2088,76029
36011,2089,76029
36011,2090,76029
36011,2091,76029
36011,2092,76029
36011,2093,76029
36011,2094,76029
36011,2095,76029
36011,2096,76029
36011,2097,76029
36011,2098,76029
36011,2099,76029
36013,2000,126032
36013,2001,126032
36013,2002,126032
36013,2003,126032
36013,2004,126032
36013,2005,126032
36013,2006,126032
36013,2007,126032
36013,2008,126032
36013,2009,126032
36013,2010,126032
36013,2011,126032
36013,2012,126032
36013,2013,126032
36013,2014,126032
36013,2015,126032
36013,2016,126032
36013,2017,126032
36013,2018,126032
36013,2019,126032
36013,2020,126032
36013,2021,126032
36013,2022,126032
36013,2023,126032
36013,2024,126032
36013,2025,126032
36013,2026,126032
36013,2027,126032
36013,2028,126032
36013,2029,126032
36013,2030,126032
36013,2031,126032
36013,2032,126032
36013,2033,126032
36013,2034,126032
36013,2035,126032
36013,2036,126032
36013,2037,126032
36013,2038,126032
36013,2039,126032
36013,2040,126032
36013,2041,126032
36013,2042,126032
36013,2043,126032
36013,2044,126032
36013,2045,126032
36013,2046,126032
36013,2047,126032
36013,2048,126032
36013,2049,126032
36013,2050,126032
36013,2051,126032
36013,2052,126032
36013,2053,126032
36013,2054,126032
36013,2055,126032
36013,2056,126032
36013,2057,126032
36013,2058,126032
36013,2059,126032
36013,2060,126032
36013,2061,126032
36013,2062,126032
36013,2063,126032
36013,2064,126032
36013,2065,126032
36013,2066,126032
36013,2067,126032
36013,2068,126032
36013,2069,126032
36013,2070,126032
36013,2071,126032
36013,2072,126032
36013,2073,126032
36013,2074,126032
36013,2075,126032
36013,2076,126032
36013,2077,126032
36013,2078,126032
36013,2079,126032
36013,2080,126032
36013,2081,126032
36013,2082,126032
36013,2083,126032
36013,2084,126032
36013,2085,126032
36013,2086,126032
36013,2087,126032
36013,2088,126032
36013,2089,126032
36013,2090,126032
36013,2091,126032
36013,2092,126032
36013,2093,126032
36013,2094,126032
36013,2095,126032
36013,2096,126032
36013,2097,126032
36013,2098,126032
36013,2099,126032
36015,2000,82622
36015,2001,82622
36015,2002,82622
36015,2003,82622
36015,2004,82622
36015,2005,82622
36015,2006,82622
36015,2007,82622
36015,2008,82622
36015,2009,82622
36015,2010,82622
36015,2011,82622
36015,2012,82622
36015,2013,82622
36015,2014,82622
36015,2015,82622
36015,2016,82622
36015,2017,82622
36015,2018,82622
36015,2019,82622
36015,2020,82622
36015,2021,82622
36015,2022,82622
36015,2023,82622
36015,2024,82622
36015,2025,82622
36015,2026,82622
36015,2027,82622
36015,2028,82622
36015,2029,82622
36015,2030,82622
36015,2031,82622
36015,2032,82622
36015,2033,82622
36015,2034,82622
36015,2035,82622
36015,2036,82622
36015,2037,82622
36015,2038,82622
36015,2039,82622
36015,2040,82622
36015,2041,82622
36015,2042,82622
36015,2043,82622
36015,2044,82622
36015,2045,82622
36015,2046,82622
36015,2047,82622
36015,2048,82622
36015,2049,82622
36015,2050,82622
36015,2051,82622
36015,2052,82622
36015,2053,82622
36015,2054,82622
36015,2055,82622
36015,2056,82622
36015,2057,82622
36015,2058,82622
36015,2059,82622
36015,2060,82622
36015,2061,82622
36015,2062,82622
36015,2063,82622
36015,2064,82622
36015,2065,82622
36015,2066,82622
36015,2067,82622
36015,2068,82622
36015,2069,82622
36015,2070,82622
36015,2071,82622
36015,2072,82622
36015,2073,82622
36015,2074,82622
36015,2075,82622
36015,2076,82622
36015,2077,82622
36015,2078,82622
36015,2079,82622
36015,2080,82622
36015,2081,82622
36015,2082,82622
36015,2083,82622
36015,2084,82622
36015,2085,82622
36015,2086,82622
36015,2087,82622
36015,2088,82622
36015,2089,82622
36015,2090,82622
36015,2091,82622
36015,2092,82622
36015,2093,82622
36015,2094,82622
36015,2095,82622
36015,2096,82622
36015,2097,82622
36015,2098,82622
36015,2099,82622
36017,2000,46730
36017,2001,46730
36017,2002,46730
36017,2003,46730
36017,2004,46730
36017,2005,46730
36017,2006,46730
36017,2007,46730
36017,2008,46730
36017,2009,46730
36017,2010,46730
36017,2011,46730
36017,2012,46730
36017,2013,46730
36017,2014,46730
36017,2015,46730
36017,2016,46730
36017,2017,46730
36017,2018,46730
36017,2019,46730
36017,2020,46730
36017,2021,46730
36017,2022,46730
36017,2023,46730
36017,2024,46730
36017,2025,46730
36017,2026,46730
36017,2027,46730
36017,2028,46730
36017,2029,46730
36017,2030,46730
36017,2031,46730
36017,2032,46730
36017,2033,46730
36017,2034,46730
36017,2035,46730
36017,2036,46730
36017,2037,46730
36017,2038,46730
36017,2039,46730
36017,2040,46730
36017,2041,46730
36017,2042,46730
36017,2043,46730
36017,2044,46730
36017,2045,46730
36017,2046,46730
36017,2047,46730
36017,2048,46730
36017,2049,46730
36017,2050,46730
36017,2051,46730
36017,2052,46730
36017,2053,46730
36017,2054,46730
36017,2055,46730
36017,2056,46730
36017,2057,46730
36017,2058,46730
36017,2059,46730
36017,2060,46730
36017,2061,46730
36017,2062,46730
36017,2063,46730
36017,2064,46730
36017,2065,46730
36017,2066,46730
36017,2067,46730
36017,2068,46730
36017,2069,46730
36017,2070,46730
36017,2071,46730
36017,2072,46730
36017,2073,46730
36017,2074,46730
36017,2075,46730
36017,2076,46730
36017,2077,46730
36017,2078,46730
36017,2079,46730
36017,2080,46730
36017,2081,46730
36017,2082,46730
36017,2083,46730
36017,2084,46730
36017,2085,46730
36017,2086,46730
36017,2087,46730
36017,2088,46730
36017,2089,46730
36017,2090,46730
36017,2091,46730
36017,2092,46730
36017,2093,46730
36017,2094,46730
36017,2095,46730
36017,2096,46730
36017,2097,46730
36017,2098,46730
36017,2099,46730
36019,2000,79778
36019,2001,79778
36019,2002,79778
36019,2003,79778
36019,2004,79778
36019,2005,79778
36019,2006,79778
36019,2007,79778
36019,2008,79778
36019,2009,79778
36019,2010,79778
36019,2011,79778
36019,2012,79778
36019,2013,79778
36019,2014,79778
36019,2015,79778
36019,2016,79778
36019,2017,79778
36019,2018,79778
36019,2019,79778
36019,2020,79778
36019,2021,79778
36019,2022,79778
36019,2023,79778
36019,2024,79778
36019,2025,79778
36019,2026,79778
36019,2027,79778
36019,2028,79778
36019,2029,79778
36019,2030,79778
36019,2031,79778
36019,2032,79778
36019,2033,79778
36019,2034,79778
36019,2035,79778
36019,2036,79778
36019,2037,79778
36019,2038,79778
36019,2039,79778
36019,2040,79778
36019,2041,79778
36019,2042,79778
36019,2043,79778
36019,2044,79778
36019,2045,79778
36019,2046,79778
36019,2047,79778
36019,2048,79778
36019,2049,79778
36019,2050,79778
36019,2051,79778
36019,2052,79778
36019,2053,79778
36019,2054,79778
36019,2055,79778
36019,2056,79778
36019,2057,79778
36019,2058,79778
36019,2059,79778
36019,2060,79778
36019,2061,79778
36019,2062,79778
36019,2063,79778
36019,2064,79778
36019,2065,79778
36019,2066,79778
36019,2067,79778
36019,2068,79778
36019,2069,79778
36019,2070,79778
36019,2071,79778
36019,2072,79778
36019,2073,79778
36019,2074,79778
36019,2075,79778
36019,2076,79778
36019,2077,79778
36019,2078,79778
36019,2079,79778
36019,2080,79778
36019,2081,79778
36019,2082,79778
36019,2083,79778
36019,2084,79778
36019,2085,79778
36019,2086,79778
36019,2087,79778
36019,2088,79778
36019,2089,79778
36019,2090,79778
36019,2091,79778
36019,2092,79778
36019,2093,79778
36019,2094,79778
36019,2095,79778
36019,2096,79778
36019,2097,79778
36019,2098,79778
36019,2099,79778
36021,2000,59534
36021,2001,59534
36021,2002,59534
36021,2003,59534
36021,2004,59534
36021,2005,59534
36021,2006,59534
36021,2007,59534
36021,2008,59534
36021,2009,59534
36021,2010,59534
36021,2011,59534
36021,2012,59534
36021,2013,59534
36021,2014,59534
36021,2015,59534
36021,2016,59534
36021,2017,59534
36021,2018,59534
36021,2019,59534
36021,2020,59534
36021,2021,59534
36021,2022,59534
36021,2023,59534
36021,2024,59534
36021,2025,59534
36021,2026,59534
36021,2027,59534
36021,2028,59534
36021,2029,59534
36021,2030,59534
36021,2031,59534
36021,2032,59534
36021,2033,59534
36021,2034,59534
36021,2035,59534
36021,2036,59534
36021,2037,59534
36021,2038,59534
36021,2039,59534
36021,2040,59534
36021,2041,59534
36021,2042,59534
36021,2043,59534
36021,2044,59534
36021,2045,59534
36021,2046,59534
36021,2047,59534
36021,2048,59534
36021,2049,59534
36021,2050,59534
36021,2051,59534
36021,2052,59534
36021,2053,59534
36021,2054,59534
36021,2055,59534
36021,2056,59534
36021,2057,59534
36021,2058,59534
36021,2059,59534
36021,2060,59534
36021,2061,59534
36021,2062,59534
36021,2063,59534
36021,2064,59534
36021,2065,59534
36021,2066,59534
36021,2067,59534
36021,2068,59534
36021,2069,59534
36021,2070,59534
36021,2071,59534
36021,2072,59534
36021,2073,59534
36021,2074,59534
36021,2075,59534
36021,2076,59534
36021,2077,59534
36021,2078,59534
36021,2079,59534
36021,2080,59534
36021,2081,59534
36021,2082,59534
36021,2083,59534
36021,2084,59534
36021,2085,59534
36021,2086,59534
36021,2087,59534
36021,2088,59534
36021,2089,59534
36021,2090,59534
36021,2091,59534
36021,2092,59534
36021,2093,59534
36021,2094,59534
36021,2095,59534
36021,2096,59534
36021,2097,59534
36021,2098,59534
36021,2099,59534
36023,2000,47173
36023,2001,47173
36023,2002,47173
36023,2003,47173
36023,2004,47173
36023,2005,47173
36023,2006,47173
36023,2007,47173
36023,2008,47173
36023,2009,47173
36023,2010,47173
36023,2011,47173
36023,2012,47173
36023,2013,47173
36023,2014,47173
36023,2015,47173
36023,2016,47173
36023,2017,47173
36023,2018,47173
36023,2019,47173
36023,2020,47173
36023,2021,47173
36023,2022,47173
36023,2023,47173
36023,2024,47173
36023,2025,47173
36023,2026,47173
36023,2027,47173
36023,2028,47173
36023,2029,47173
36023,2030,47173
36023,2031,47173
36023,2032,47173
36023,2033,47173
36023,2034,47173
36023,2035,47173
36023,2036,47173
36023,2037,47173
36023,2038,47173
36023,2039,47173
36023,2040,47173
36023,2041,47173
36023,2042,47173
36023,2043,47173
36023,2044,47173
36023,2045,47173
36023,2046,47173
36023,2047,47173
36023,2048,47173
36023,2049,47173
36023,2050,47173
36023,2051,47173
36023,2052,47173
36023,2053,47173
36023,2054,47173
36023,2055,47173
36023,2056,47173
36023,2057,47173
36023,2058,47173
36023,2059,47173
36023,2060,47173
36023,2061,47173
36023,2062,47173
36023,2063,47173
36023,2064,47173
36023,2065,47173
36023,2066,47173
36023,2067,47173
36023,2068,47173
36023,2069,47173
36023,2070,47173
36023,2071,47173
36023,2072,47173
36023,2073,47173
36023,2074,47173
36023,2075,47173
36023,2076,47173
36023,2077,47173
36023,2078,47173
36023,2079,47173
36023,2080,47173
36023,2081,47173
36023,2082,47173
36023,2083,47173
36023,2084,47173
36023,2085,47173
36023,2086,47173
36023,2087,47173
36023,2088,47173
36023,2089,47173
36023,2090,47173
36023,2091,47173
36023,2092,47173
36023,2093,47173
36023,2094,47173
36023,2095,47173
36023,2096,47173
36023,2097,47173
36023,2098,47173
36023,2099,47173
36025,2000,43938
36025,2001,43938
36025,2002,43938
36025,2003,43938
36025,2004,43938
36025,2005,43938
36025,2006,43938
36025,2007,43938
36025,2008,43938
36025,2009,43938
36025,2010,43938
36025,2011,43938
36025,2012,43938
36025,2013,43938
36025,2014,43938
36025,2015,43938
36025,2016,43938
36025,2017,43938
36025,2018,43938
36025,2019,43938
36025,2020,43938
36025,2021,43938
36025,2022,43938
36025,2023,43938
36025,2024,43938
36025,2025,43938
36025,2026,43938
36025,2027,43938
36025,2028,43938
36025,2029,43938
36025,2030,43938
36025,2031,43938
36025,2032,43938
36025,2033,43938
36025,2034,43938
36025,2035,43938
36025,2036,43938
36025,2037,43938
36025,2038,43938
36025,2039,43938
36025,2040,43938
36025,2041,43938
36025,2042,43938
36025,2043,43938
36025,2044,43938
36025,2045,43938
36025,2046,43938
36025,2047,43938
36025,2048,43938
36025,2049,43938
36025,2050,43938
36025,2051,43938
36025,2052,43938
36025,2053,43938
36025,2054,43938
36025,2055,43938
36025,2056,43938
36025,2057,43938
36025,2058,43938
36025,2059,43938
36025,2060,43938
36025,2061,43938
36025,2062,43938
36025,2063,43938
36025,2064,43938
36025,2065,43938
36025,2066,43938
36025,2067,43938
36025,2068,43938
36025,2069,43938
36025,2070,43938
36025,2071,43938
36025,2072,43938
36025,2073,43938
36025,2074,43938
36025,2075,43938
36025,2076,43938
36025,2077,43938
36025,2078,43938
36025,2079,43938
36025,2080,43938
36025,2081,43938
36025,2082,43938
36025,2083,43938
36025,2084,43938
36025,2085,43938
36025,2086,43938
36025,2087,43938
36025,2088,43938
36025,2089,43938
36025,2090,43938
36025,2091,43938
36025,2092,43938
36025,2093,43938
36025,2094,43938
36025,2095,43938
36025,2096,43938
36025,2097,43938
36025,2098,43938
36025,2099,43938
36027,2000,293293
36027,2001,293293
36027,2002,293293
36027,2003,293293
36027,2004,293293
36027,2005,293293
36027,2006,293293
36027,2007,293293
36027,2008,293293
36027,2009,293293
36027,2010,293293
36027,2011,293293
36027,2012,293293
36027,2013,293293
36027,2014,293293
36027,2015,293293
36027,2016,293293
36027,2017,293293
36027,2018,293293
36027,2019,293293
36027,2020,293293
36027,2021,293293
36027,2022,293293
36027,2023,293293
36027,2024,293293
36027,2025,293293
36027,2026,293293
36027,2027,293293
36027,2028,293293
36027,2029,293293
36027,2030,293293
36027,2031,293293
36027,2032,293293
36027,2033,293293
36027,2034,293293
36027,2035,293293
36027,2036,293293
36027,2037,293293
36027,2038,293293
36027,2039,293293
36027,2040,293293
36027,2041,293293
36027,2042,293293
36027,2043,293293
36027,2044,293293
36027,2045,293293
36027,2046,293293
36027,2047,293293
36027,2048,293293
36027,2049,293293
36027,2050,293293
36027,2051,293293
36027,2052,293293
36027,2053,293293
36027,2054,293293
36027,2055,293293
36027,2056,293293
36027,2057,293293
36027,2058,293293
36027,2059,293293
36027,2060,293293
36027,2061,293293
36027,2062,293293
36027,2063,293293
36027,2064,293293
36027,2065,293293
36027,2066,293293
36027,2067,293293
36027,2068,293293
36027,2069,293293
36027,2070,293293
36027,2071,293293
36027,2072,293293
36027,2073,293293
36027,2074,293293
36027,2075,293293
36027,2076,293293
36027,2077,293293
36027,2078,293293
36027,2079,293293
36027,2080,293293
36027,2081,293293
36027,2082,293293
36027,2083,293293
36027,2084,293293
36027,2085,293293
36027,2086,293293
36027,2087,293293
36027,2088,293293
36027,2089,293293
36027,2090,293293
36027,2091,293293
36027,2092,293293
36027,2093,293293
36027,2094,293293
36027,2095,293293
36027,2096,293293
36027,2097,293293
36027,2098,293293
36027,2099,293293
36029,2000,917241
36029,2001,917241
36029,2002,917241
36029,2003,917241
36029,2004,917241
36029,2005,917241
36029,2006,917241
36029,2007,917241
36029,2008,917241
36029,2009,917241
36029,2010,917241
36029,2011,917241
36029,2012,917241
36029,2013,917241
36029,2014,917241
36029,2015,917241
36029,2016,917241
36029,2017,917241
36029,2018,917241
36029,2019,917241
36029,2020,917241
36029,2021,917241
36029,2022,917241
36029,2023,917241
36029,2024,917241
36029,2025,917241
36029,2026,917241
36029,2027,917241
36029,2028,917241
36029,2029,917241
36029,2030,917241
36029,2031,917241
36029,2032,917241
36029,2033,917241
36029,2034,917241
36029,2035,917241
36029,2036,917241
36029,2037,917241
36029,2038,917241
36029,2039,917241
36029,2040,917241
36029,2041,917241
36029,2042,917241
36029,2043,917241
36029,2044,917241
36029,2045,917241
36029,2046,917241
36029,2047,917241
36029,2048,917241
36029,2049,917241
36029,2050,917241
36029,2051,917241
36029,2052,917241
36029,2053,917241
36029,2054,917241
36029,2055,917241
36029,2056,917241
36029,2057,917241
36029,2058,917241
36029,2059,917241
36029,2060,917241
36029,2061,917241
36029,2062,917241
