scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),130.2238577941838
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),130.25815128534853
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),127.33187158550462
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),125.83546485648044
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),121.86969000100625
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),51.11200333611152
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),234.88813119194631
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),284.0819686913911
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),285.70705183305785
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),285.66206826750226
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),330.745320465886
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),344.7302022914194
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),356.0712689912695
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),359.47276142933623
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),370.49173885715294
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),374.2696007692469
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),384.60534943826974
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),392.72851873000593
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),407.0361587627091
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),429.24918244657925
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),438.28323298087207
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),433.69272598762456
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),426.9850227257828
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),415.26725654099556
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),408.3788109646327
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),396.3919349537851
"rcp85hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),382.51898860286997
