scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),33.60747453916693
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),32.390085778889144
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),31.68908939559025
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),30.465208507986077
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),30.717641339533024
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),30.9143530901433
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),31.696885259067756
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),33.05733665908415
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),34.18322990947833
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),36.31832293129251
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),38.78508864986975
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),40.313526357589765
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),41.14693881612171
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),41.70123740182811
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),41.51416037304005
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),41.77366935331644
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),41.57753245851867
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),42.02558794715173
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),41.283459823193105
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),2.7339468055555773
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),10.855440955238976
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),13.189032323722328
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),13.114487981472328
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),12.502979601805656
