scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),54.57146112606182
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),56.429720987357676
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),59.117331351048804
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),65.30442007129052
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),66.82565858216387
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),68.50118278369611
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),72.17485299869196
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),75.0056847876817
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),81.51360936542787
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),89.96847301858017
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),90.2327217045485
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),7.841880361111174
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),46.3210435238337
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),77.80509329611174
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),80.69246602361174
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),84.567331872834
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),91.25379158583128
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),94.82108195900075
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),98.55821765078994
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),102.53747122194525
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),108.6092052124692
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),114.38529565064813
